# ChronoModel 2.0.18
# ChronoModel Project
# Date Format : BC/AD
iter,UP Begin,UP End,VI,XI,XII
12718,-37752.4435309243,-29875.0867810814,-29875.0867810814,-36720.0920109493,-37752.4435309243
12719,-38081.5033026922,-30398.1709835389,-30398.1709835389,-36291.312813256,-38081.5033026922
12720,-37596.4812026695,-30371.2154271125,-30371.2154271125,-36773.9521789546,-37596.4812026695
12721,-37261.8173480524,-30042.4571749928,-30042.4571749928,-36266.9513978815,-37261.8173480524
12722,-37579.8463138539,-30148.7222488706,-30148.7222488706,-36970.7366238603,-37579.8463138539
12723,-37863.1940786169,-30559.6641419806,-30559.6641419806,-36191.070055283,-37863.1940786169
12724,-36946.222132226,-30611.4139559374,-30611.4139559374,-36410.0277205357,-36946.222132226
12725,-36528.1952857926,-30800.0670023651,-30800.0670023651,-36099.6912579847,-36528.1952857926
12726,-38148.6321447405,-30781.1258035844,-30781.1258035844,-34934.7151325549,-38148.6321447405
12727,-38031.1322787031,-29793.2035376979,-29793.2035376979,-36205.7161317584,-38031.1322787031
12728,-38844.4739280344,-29823.5483564418,-29823.5483564418,-36534.2557678379,-38844.4739280344
12729,-37817.505383762,-30324.3470342282,-30324.3470342282,-36170.7838600233,-37817.505383762
12730,-38121.8106267445,-30806.7113481255,-30806.7113481255,-36377.1401372705,-38121.8106267445
12731,-38220.9429460217,-30256.4438600481,-30256.4438600481,-37160.1622482222,-38220.9429460217
12732,-38148.9191437169,-30429.3425436027,-30429.3425436027,-36006.2007033293,-38148.9191437169
12733,-37367.4216537405,-29579.5503079849,-29579.5503079849,-36283.3313564553,-37367.4216537405
12734,-37822.0448509588,-30840.6699817405,-30840.6699817405,-36836.8877337996,-37822.0448509588
12735,-37332.6963067435,-30420.2031323503,-30420.2031323503,-37149.7037982636,-37332.6963067435
12736,-37723.9698713977,-30113.4988389096,-30113.4988389096,-36518.481600214,-37723.9698713977
12737,-37965.1005637587,-30378.660227078,-30378.660227078,-37369.9272884917,-37965.1005637587
12738,-37982.5133677265,-30838.0318133696,-30838.0318133696,-37175.1945845909,-37982.5133677265
12739,-38194.399026565,-29906.9524339894,-29906.9524339894,-35802.7812545991,-38194.399026565
12740,-36983.3492609425,-30100.2016752804,-30100.2016752804,-36200.0091845236,-36983.3492609425
12741,-37975.2140194309,-30335.1236826323,-30335.1236826323,-36249.7000673226,-37975.2140194309
12742,-37498.8102433702,-30540.7145714476,-30540.7145714476,-36454.1310493183,-37498.8102433702
12743,-37175.1054890954,-30128.0595554599,-30128.0595554599,-36993.8985429318,-37175.1054890954
12744,-37776.8607342138,-30296.801434713,-30296.801434713,-36242.1270686097,-37776.8607342138
12745,-37186.0341785491,-30103.7569597605,-30103.7569597605,-35863.8039384136,-37186.0341785491
12746,-38128.3691980597,-30419.6307905865,-30419.6307905865,-36069.2879607345,-38128.3691980597
12747,-38029.2274277227,-30102.3677870254,-30102.3677870254,-36442.6865567943,-38029.2274277227
12748,-38560.1255157146,-30304.3754569115,-30304.3754569115,-36731.0300554613,-38560.1255157146
12749,-37601.5738687434,-30043.5984633611,-30043.5984633611,-36267.2206408915,-37601.5738687434
12750,-37394.5236857422,-30452.6968891157,-30452.6968891157,-35205.3142717635,-37394.5236857422
12751,-38308.0937456664,-30224.4732005465,-30224.4732005465,-36417.8480829576,-38308.0937456664
12752,-37657.8825934051,-30596.4310866402,-30596.4310866402,-36533.3998644781,-37657.8825934051
12753,-36914.4071838828,-29766.9146891888,-29766.9146891888,-36690.4484596896,-36914.4071838828
12754,-36883.8794718751,-29008.0164971098,-29008.0164971098,-36241.1211435832,-36883.8794718751
12755,-37971.6223655169,-30455.1073159617,-30455.1073159617,-35746.13590705,-37971.6223655169
12756,-37098.2100137234,-30027.5504995598,-30027.5504995598,-35152.9722215607,-37098.2100137234
12757,-37225.1146325847,-30362.7407998509,-30362.7407998509,-35831.4361853404,-37225.1146325847
12758,-38299.5371713956,-29925.9334589796,-29925.9334589796,-35306.3004997943,-38299.5371713956
12759,-37942.3889391525,-30421.2819041779,-30421.2819041779,-36050.8105955452,-37942.3889391525
12760,-37903.9894086802,-29788.188318081,-29788.188318081,-36092.6903425185,-37903.9894086802
12761,-37210.3118358966,-29961.1998684136,-29961.1998684136,-36074.1699039556,-37210.3118358966
12762,-38014.6731937181,-30772.345462949,-30772.345462949,-36919.4345088787,-38014.6731937181
12763,-37501.9580584597,-30496.5728479795,-30496.5728479795,-36236.6300888614,-37501.9580584597
12764,-37433.9101853177,-30074.4315668238,-30074.4315668238,-35679.1396612797,-37433.9101853177
12765,-37867.6604280984,-30593.4620135736,-30593.4620135736,-35591.8775382253,-37867.6604280984
12766,-37862.3543704823,-29966.2312173604,-29966.2312173604,-37018.0546272777,-37862.3543704823
12767,-37393.7259030872,-30549.4675306752,-30549.4675306752,-36158.0004370489,-37393.7259030872
12768,-37816.6829082589,-29949.3577449169,-29949.3577449169,-35890.4513915021,-37816.6829082589
12769,-36444.1897327106,-30322.4400022824,-30322.4400022824,-36325.3975551243,-36444.1897327106
12770,-37596.1016101188,-30684.4625644145,-30684.4625644145,-36180.2552131328,-37596.1016101188
12771,-37808.1218510547,-29901.6606179134,-29901.6606179134,-36230.2598097138,-37808.1218510547
12772,-37977.5341592684,-30624.414360527,-30624.414360527,-35728.9344208228,-37977.5341592684
12773,-37558.7678728243,-30006.0206778621,-30006.0206778621,-35913.5900670994,-37558.7678728243
12774,-37820.6598508967,-30453.7461579192,-30453.7461579192,-36198.4976503236,-37820.6598508967
12775,-38243.543569544,-30432.2963522872,-30432.2963522872,-36908.412306537,-38243.543569544
12776,-37843.561322986,-29495.0597495036,-29495.0597495036,-35906.8449547984,-37843.561322986
12777,-37385.8100410203,-31278.4734989921,-31278.4734989921,-36983.9060625759,-37385.8100410203
12778,-37906.4045581706,-30308.2364404873,-30308.2364404873,-36765.698845789,-37906.4045581706
12779,-37717.8328666818,-30993.6288928267,-30993.6288928267,-35868.5817899214,-37717.8328666818
12780,-37772.9321290023,-29984.1344125367,-29984.1344125367,-36481.5951725145,-37772.9321290023
12781,-38032.0240473101,-30533.0820160542,-30533.0820160542,-36544.1436066206,-38032.0240473101
12782,-38181.7512691063,-30244.7345337857,-30244.7345337857,-35610.9829204921,-38181.7512691063
12783,-36800.1187249648,-30895.8258268548,-30895.8258268548,-36139.0101775026,-36800.1187249648
12784,-37579.5932681897,-30022.5557205178,-30022.5557205178,-36504.6214443878,-37579.5932681897
12785,-37685.4516239874,-30543.9879152029,-30543.9879152029,-36657.0377134486,-37685.4516239874
12786,-37525.6679917327,-30488.0800307021,-30488.0800307021,-36082.2322828508,-37525.6679917327
12787,-37561.2703463728,-29908.3467837271,-29908.3467837271,-36341.9676043638,-37561.2703463728
12788,-37689.9729467234,-31629.259560133,-31629.259560133,-36190.885676233,-37689.9729467234
12789,-37939.9742752921,-29522.8537155351,-29522.8537155351,-36014.5710613969,-37939.9742752921
12790,-38172.7063112844,-30293.2582387242,-30293.2582387242,-36117.0861434319,-38172.7063112844
12791,-38094.114200401,-29424.3960641686,-29424.3960641686,-36902.8021370295,-38094.114200401
12792,-37419.7675889706,-30465.6433159895,-30465.6433159895,-36037.7824840881,-37419.7675889706
12793,-38043.7311674067,-30488.8131237207,-30488.8131237207,-36500.1562987363,-38043.7311674067
12794,-37867.6904464927,-29748.5168028,-29748.5168028,-36005.4243534271,-37867.6904464927
12795,-38382.2756470731,-29999.0414344707,-29999.0414344707,-36395.8872164827,-38382.2756470731
12796,-37553.3416461536,-30601.8176452146,-30601.8176452146,-36577.2692647849,-37553.3416461536
12797,-37913.339869092,-29946.9213933552,-29946.9213933552,-36537.8245311791,-37913.339869092
12798,-37651.544234668,-30704.2787440258,-30704.2787440258,-36864.3001161409,-37651.544234668
12799,-37760.3838320233,-30651.1157640862,-30651.1157640862,-36658.6497119385,-37760.3838320233
12800,-37802.7636515224,-30654.9047580055,-30654.9047580055,-35696.4252910482,-37802.7636515224
12801,-37268.1494197847,-30622.2088598176,-30622.2088598176,-36801.4820487456,-37268.1494197847
12802,-37605.4674577188,-29826.3178223106,-29826.3178223106,-36167.5413691024,-37605.4674577188
12803,-37240.6074871001,-29927.2131959579,-29927.2131959579,-36415.9393123456,-37240.6074871001
12804,-37777.250294832,-30652.1507543617,-30652.1507543617,-36487.2596696022,-37777.250294832
12805,-36328.169401174,-30574.107298359,-30574.107298359,-36087.1285586471,-36328.169401174
12806,-36802.7281672542,-30652.7638567838,-30652.7638567838,-36628.6275732659,-36802.7281672542
12807,-38184.6519793861,-30315.7505222131,-30315.7505222131,-36030.6808534513,-38184.6519793861
12808,-38144.395311616,-31552.5589107544,-31552.5589107544,-36430.5082267595,-38144.395311616
12809,-37884.898599303,-30393.8618599122,-30393.8618599122,-36533.8959708974,-37884.898599303
12810,-38105.4572888126,-30218.5080758411,-30218.5080758411,-36376.9228616718,-38105.4572888126
12811,-38127.6905803976,-30222.3347628411,-30222.3347628411,-36292.1171346975,-38127.6905803976
12812,-37806.8100716562,-31019.3232113371,-31019.3232113371,-36518.4890013066,-37806.8100716562
12813,-37791.8098424452,-30247.861365361,-30247.861365361,-35785.3780145231,-37791.8098424452
12814,-36555.9553640787,-30228.4657385387,-30228.4657385387,-36393.5678546231,-36555.9553640787
12815,-37929.5401855876,-29880.8640179142,-29880.8640179142,-37018.6462622586,-37929.5401855876
12816,-39286.785569406,-30277.6046046539,-30277.6046046539,-36928.7227256542,-39286.785569406
12817,-38162.9660075767,-30225.8097246885,-30225.8097246885,-36225.8301690398,-38162.9660075767
12818,-38063.4704126849,-29933.2741577662,-29933.2741577662,-36215.5608995893,-38063.4704126849
12819,-37137.3893169303,-29382.7073025042,-29382.7073025042,-36986.2092846998,-37137.3893169303
12820,-38511.4461960935,-30282.1268914884,-30282.1268914884,-35775.365675503,-38511.4461960935
12821,-38002.8631327849,-30652.6238944423,-30652.6238944423,-36938.6670094981,-38002.8631327849
12822,-37413.691726086,-30373.4136018491,-30373.4136018491,-36813.4273530376,-37413.691726086
12823,-37841.8565397524,-30792.5762286585,-30792.5762286585,-35879.9220419166,-37841.8565397524
12824,-37572.7930866732,-30425.1350533219,-30425.1350533219,-36813.755554641,-37572.7930866732
12825,-37894.1750059369,-31800.6497007421,-31800.6497007421,-36300.3969509719,-37894.1750059369
12826,-38250.9291829899,-30922.4942053019,-30922.4942053019,-36630.2382278462,-38250.9291829899
12827,-37936.4192182496,-29730.0611605936,-29730.0611605936,-35820.831793003,-37936.4192182496
12828,-37536.1812396856,-29225.0561615292,-29225.0561615292,-36907.1224071905,-37536.1812396856
12829,-38114.3420509256,-30217.932498743,-30217.932498743,-35941.8967844107,-38114.3420509256
12830,-37173.8870636976,-30239.9037513438,-30239.9037513438,-36392.0003193984,-37173.8870636976
12831,-37269.8267006266,-31046.1521666175,-31046.1521666175,-36835.8336311933,-37269.8267006266
12832,-37403.3139798787,-29943.4436004178,-29943.4436004178,-35352.1401835572,-37403.3139798787
12833,-37752.8656525963,-29832.8235205273,-29832.8235205273,-36345.6692592335,-37752.8656525963
12834,-37851.3968557492,-30887.8346999145,-30887.8346999145,-36661.4555056936,-37851.3968557492
12835,-38600.7303324821,-30690.7406891551,-30690.7406891551,-35323.6475507008,-38600.7303324821
12836,-37527.3355514792,-30551.4063205008,-30551.4063205008,-36867.8873490171,-37527.3355514792
12837,-37994.7248572429,-30805.1018501625,-30805.1018501625,-35291.398687817,-37994.7248572429
12838,-37839.7874297608,-30304.0446528619,-30304.0446528619,-35196.0834020219,-37839.7874297608
12839,-37920.5082013011,-30180.7678053084,-30180.7678053084,-35756.0686496814,-37920.5082013011
12840,-38266.3144792507,-30457.8691381694,-30457.8691381694,-36089.3662457479,-38266.3144792507
12841,-38265.9558648061,-29801.3210593951,-29801.3210593951,-36463.9194708123,-38265.9558648061
12842,-37791.5669106693,-31962.0110097294,-31962.0110097294,-36195.8226231073,-37791.5669106693
12843,-38201.6262164441,-30949.8070384864,-30949.8070384864,-36479.69300601,-38201.6262164441
12844,-38328.3250548459,-29765.7817462025,-29765.7817462025,-36120.0327252196,-38328.3250548459
12845,-37248.5066673576,-29862.0200689093,-29862.0200689093,-35495.2738038559,-37248.5066673576
12846,-36281.7941734478,-30249.9001869133,-30249.9001869133,-36242.9042778534,-36281.7941734478
12847,-37994.0824799964,-30230.8154073024,-30230.8154073024,-36028.4093666335,-37994.0824799964
12848,-37687.4938608321,-30591.3336565777,-30591.3336565777,-35616.9312681195,-37687.4938608321
12849,-37260.5748838896,-30627.0276351812,-30627.0276351812,-36140.7463444195,-37260.5748838896
12850,-37259.7576970836,-31192.0045378718,-31192.0045378718,-36154.1449224361,-37259.7576970836
12851,-38306.8617762971,-30330.1865472922,-30330.1865472922,-36263.0832577209,-38306.8617762971
12852,-37750.8664123451,-30615.5936253838,-30615.5936253838,-35879.6771678229,-37750.8664123451
12853,-37762.9552940326,-30095.4605281566,-30095.4605281566,-35224.2782963179,-37762.9552940326
12854,-37534.2250497037,-29351.930059961,-29351.930059961,-35019.5614146457,-37534.2250497037
12855,-38004.8443545371,-28951.623445963,-28951.623445963,-35914.4427720499,-38004.8443545371
12856,-37094.6479530739,-30474.9935062052,-30474.9935062052,-36472.7111740612,-37094.6479530739
12857,-37534.01857316,-31127.8450631695,-31127.8450631695,-36181.5838148056,-37534.01857316
12858,-37940.9560056274,-30247.5908831581,-30247.5908831581,-36514.2797151206,-37940.9560056274
12859,-37948.561718197,-30094.454659118,-30094.454659118,-36812.311507984,-37948.561718197
12860,-38177.6994181648,-29957.2006143835,-29957.2006143835,-37861.6759830035,-38177.6994181648
12861,-38116.3802822286,-29540.518697774,-29540.518697774,-36180.1998697639,-38116.3802822286
12862,-37959.1095786036,-31139.5950014609,-31139.5950014609,-35190.8982756448,-37959.1095786036
12863,-37276.8869050444,-30220.6536022324,-30220.6536022324,-36483.8338939332,-37276.8869050444
12864,-37293.3475584332,-29601.1369261037,-29601.1369261037,-36334.7414814974,-37293.3475584332
12865,-37295.4931220583,-31139.0303374692,-31139.0303374692,-35807.130706354,-37295.4931220583
12866,-37792.1093783278,-30819.5684267937,-30819.5684267937,-36216.4587484396,-37792.1093783278
12867,-37931.3522248662,-31152.5619958171,-31152.5619958171,-37443.3232250994,-37931.3522248662
12868,-37664.0389978177,-29256.2541046733,-29256.2541046733,-36708.9480285813,-37664.0389978177
12869,-37684.5499086417,-29533.899242699,-29533.899242699,-36475.3021842049,-37684.5499086417
12870,-37702.4245965822,-29443.17068769,-29443.17068769,-36633.3896307707,-37702.4245965822
12871,-38217.9133071396,-30645.5658349169,-30645.5658349169,-35850.3305622164,-38217.9133071396
12872,-37761.6819884625,-30927.8141065517,-30927.8141065517,-37541.4696059941,-37761.6819884625
12873,-38127.3403015435,-30534.9372481737,-30534.9372481737,-37381.5269446993,-38127.3403015435
12874,-37750.1130555358,-29775.8347629093,-29775.8347629093,-36379.1182293776,-37750.1130555358
12875,-38018.294717831,-29795.0418962265,-29795.0418962265,-36560.9849594983,-38018.294717831
12876,-37083.7655234446,-31162.2593099658,-31162.2593099658,-36314.7555325487,-37083.7655234446
12877,-37789.4789755778,-29797.6729241941,-29797.6729241941,-36162.3603256296,-37789.4789755778
12878,-37440.3316254871,-29633.7334818495,-29633.7334818495,-36119.0049925416,-37440.3316254871
12879,-37763.046691364,-29799.1029296357,-29799.1029296357,-35748.2314255657,-37763.046691364
12880,-37541.6195592096,-30561.2373061663,-30561.2373061663,-36217.2415128381,-37541.6195592096
12881,-37821.3318345036,-30303.1517590687,-30303.1517590687,-36246.3102982026,-37821.3318345036
12882,-37661.8735604194,-30066.8500266399,-30066.8500266399,-36311.1180294151,-37661.8735604194
12883,-37592.417959727,-30175.9594500278,-30175.9594500278,-36073.6106195961,-37592.417959727
12884,-37736.3093771758,-30414.891195126,-30414.891195126,-34504.3983802292,-37736.3093771758
12885,-37145.0212535911,-30597.6413319003,-30597.6413319003,-33006.4990317474,-37145.0212535911
12886,-37667.3827668544,-30592.6066148432,-30592.6066148432,-37416.8639266468,-37667.3827668544
12887,-37571.4808987434,-30524.4953954587,-30524.4953954587,-37516.5056302152,-37571.4808987434
12888,-36764.801274337,-30130.8170707993,-30130.8170707993,-36720.5950020154,-36764.801274337
12889,-37604.404525609,-30647.2624433217,-30647.2624433217,-36570.2511076552,-37604.404525609
12890,-37240.5796721299,-30195.6644419567,-30195.6644419567,-36142.9069720547,-37240.5796721299
12891,-37593.945476234,-30233.8769221475,-30233.8769221475,-37366.5698086882,-37593.945476234
12892,-37076.3969498024,-30759.2872645525,-30759.2872645525,-36908.5834342691,-37076.3969498024
12893,-37006.1784228192,-30314.04957678,-30314.04957678,-36871.6951240559,-37006.1784228192
12894,-37679.5788444199,-30781.2585573403,-30781.2585573403,-37068.4339100784,-37679.5788444199
12895,-38272.0451666926,-31228.8950790094,-31228.8950790094,-36395.4094098701,-38272.0451666926
