# ChronoModel 2.0.18
# ChronoModel Project
# Date Format : BC/AD
iter,IUP Begin,IUP End,XXII
20063,-42390.6412367308,-42390.6412367308,-42390.6412367308
20064,-42052.089468754,-42052.089468754,-42052.089468754
20065,-42304.1114741741,-42304.1114741741,-42304.1114741741
20066,-43331.7327461172,-43331.7327461172,-43331.7327461172
20067,-41732.4293668296,-41732.4293668296,-41732.4293668296
20068,-42515.2803104111,-42515.2803104111,-42515.2803104111
20069,-41955.1748225533,-41955.1748225533,-41955.1748225533
20070,-41536.966591928,-41536.966591928,-41536.966591928
20071,-41952.7194454881,-41952.7194454881,-41952.7194454881
20072,-41329.1092220146,-41329.1092220146,-41329.1092220146
20073,-41530.6290380115,-41530.6290380115,-41530.6290380115
20074,-42075.0831367643,-42075.0831367643,-42075.0831367643
20075,-41225.0829418815,-41225.0829418815,-41225.0829418815
20076,-42402.5758476186,-42402.5758476186,-42402.5758476186
20077,-41989.1816512428,-41989.1816512428,-41989.1816512428
20078,-42463.6092794256,-42463.6092794256,-42463.6092794256
20079,-42087.5063533006,-42087.5063533006,-42087.5063533006
20080,-41750.0867782441,-41750.0867782441,-41750.0867782441
20081,-41902.2347699354,-41902.2347699354,-41902.2347699354
20082,-41796.7780035077,-41796.7780035077,-41796.7780035077
20083,-41794.7464977151,-41794.7464977151,-41794.7464977151
20084,-42096.0662027955,-42096.0662027955,-42096.0662027955
20085,-42133.7578390994,-42133.7578390994,-42133.7578390994
20086,-44017.2721224251,-44017.2721224251,-44017.2721224251
20087,-41858.6307365587,-41858.6307365587,-41858.6307365587
20088,-41514.8393558359,-41514.8393558359,-41514.8393558359
20089,-41828.639786397,-41828.639786397,-41828.639786397
20090,-41622.7833450936,-41622.7833450936,-41622.7833450936
20091,-41686.7880214271,-41686.7880214271,-41686.7880214271
20092,-42168.8501018132,-42168.8501018132,-42168.8501018132
20093,-41657.0166170786,-41657.0166170786,-41657.0166170786
20094,-41558.5776564063,-41558.5776564063,-41558.5776564063
20095,-41975.4805272168,-41975.4805272168,-41975.4805272168
20096,-41927.6915510263,-41927.6915510263,-41927.6915510263
20097,-41722.2266345503,-41722.2266345503,-41722.2266345503
20098,-41705.0141598727,-41705.0141598727,-41705.0141598727
20099,-42128.4491155564,-42128.4491155564,-42128.4491155564
20100,-41454.0343472309,-41454.0343472309,-41454.0343472309
20101,-41937.3459654534,-41937.3459654534,-41937.3459654534
20102,-42941.1667949857,-42941.1667949857,-42941.1667949857
20103,-42942.7886773913,-42942.7886773913,-42942.7886773913
20104,-41992.1092548328,-41992.1092548328,-41992.1092548328
20105,-41259.2222695502,-41259.2222695502,-41259.2222695502
20106,-42035.4664802306,-42035.4664802306,-42035.4664802306
20107,-42429.6178885291,-42429.6178885291,-42429.6178885291
20108,-41921.0486266925,-41921.0486266925,-41921.0486266925
20109,-42009.145331637,-42009.145331637,-42009.145331637
20110,-41502.97379257,-41502.97379257,-41502.97379257
20111,-42024.0977282241,-42024.0977282241,-42024.0977282241
20112,-42198.4872597631,-42198.4872597631,-42198.4872597631
20113,-42112.8032452126,-42112.8032452126,-42112.8032452126
20114,-42315.6505542371,-42315.6505542371,-42315.6505542371
20115,-41672.9078285262,-41672.9078285262,-41672.9078285262
20116,-41756.9810205398,-41756.9810205398,-41756.9810205398
20117,-42952.6083450259,-42952.6083450259,-42952.6083450259
20118,-43090.8402211948,-43090.8402211948,-43090.8402211948
20119,-41718.9865688823,-41718.9865688823,-41718.9865688823
20120,-42539.6828460709,-42539.6828460709,-42539.6828460709
20121,-41725.7489522964,-41725.7489522964,-41725.7489522964
20122,-41521.9990251264,-41521.9990251264,-41521.9990251264
20123,-41763.282460075,-41763.282460075,-41763.282460075
20124,-42492.6329083278,-42492.6329083278,-42492.6329083278
20125,-42237.1173677174,-42237.1173677174,-42237.1173677174
20126,-41723.8384190333,-41723.8384190333,-41723.8384190333
20127,-42357.2722873068,-42357.2722873068,-42357.2722873068
20128,-41861.5121956933,-41861.5121956933,-41861.5121956933
20129,-41452.2950426446,-41452.2950426446,-41452.2950426446
20130,-43075.5166283906,-43075.5166283906,-43075.5166283906
20131,-41323.5910085552,-41323.5910085552,-41323.5910085552
20132,-41971.1663899818,-41971.1663899818,-41971.1663899818
20133,-41626.9368591178,-41626.9368591178,-41626.9368591178
20134,-42230.3019364315,-42230.3019364315,-42230.3019364315
20135,-42260.4432683095,-42260.4432683095,-42260.4432683095
20136,-42337.2894885123,-42337.2894885123,-42337.2894885123
20137,-42039.5147116772,-42039.5147116772,-42039.5147116772
20138,-42222.1873247599,-42222.1873247599,-42222.1873247599
20139,-41987.3425097944,-41987.3425097944,-41987.3425097944
20140,-42405.8243117416,-42405.8243117416,-42405.8243117416
20141,-41949.7192744812,-41949.7192744812,-41949.7192744812
20142,-41659.6422123226,-41659.6422123226,-41659.6422123226
20143,-42301.2546206148,-42301.2546206148,-42301.2546206148
20144,-41524.5662859774,-41524.5662859774,-41524.5662859774
20145,-41768.9940000201,-41768.9940000201,-41768.9940000201
20146,-41194.6708846405,-41194.6708846405,-41194.6708846405
20147,-41256.8234539788,-41256.8234539788,-41256.8234539788
20148,-41834.5399116502,-41834.5399116502,-41834.5399116502
20149,-41844.2134441869,-41844.2134441869,-41844.2134441869
20150,-42800.5581202435,-42800.5581202435,-42800.5581202435
20151,-41603.8299065713,-41603.8299065713,-41603.8299065713
20152,-42008.5701248732,-42008.5701248732,-42008.5701248732
20153,-41921.8708023789,-41921.8708023789,-41921.8708023789
20154,-42464.8351966545,-42464.8351966545,-42464.8351966545
20155,-41976.8820838808,-41976.8820838808,-41976.8820838808
20156,-41881.5769342245,-41881.5769342245,-41881.5769342245
20157,-41692.7934955584,-41692.7934955584,-41692.7934955584
20158,-42074.842667673,-42074.842667673,-42074.842667673
20159,-42092.3989592706,-42092.3989592706,-42092.3989592706
20160,-41914.968923693,-41914.968923693,-41914.968923693
20161,-41606.0135666953,-41606.0135666953,-41606.0135666953
20162,-42546.9312684425,-42546.9312684425,-42546.9312684425
20163,-41661.0891490625,-41661.0891490625,-41661.0891490625
20164,-42051.9088863302,-42051.9088863302,-42051.9088863302
20165,-42583.2501335048,-42583.2501335048,-42583.2501335048
20166,-42945.0708153284,-42945.0708153284,-42945.0708153284
20167,-42748.6825369151,-42748.6825369151,-42748.6825369151
20168,-42091.4734953334,-42091.4734953334,-42091.4734953334
20169,-43255.0858790114,-43255.0858790114,-43255.0858790114
20170,-41978.6048305362,-41978.6048305362,-41978.6048305362
20171,-41723.4925619653,-41723.4925619653,-41723.4925619653
20172,-41687.0614178339,-41687.0614178339,-41687.0614178339
20173,-41784.8730623693,-41784.8730623693,-41784.8730623693
20174,-42642.8671002554,-42642.8671002554,-42642.8671002554
20175,-41543.6277394372,-41543.6277394372,-41543.6277394372
20176,-42622.6182335808,-42622.6182335808,-42622.6182335808
20177,-41015.5349025119,-41015.5349025119,-41015.5349025119
20178,-41648.4498088462,-41648.4498088462,-41648.4498088462
20179,-41315.5070797643,-41315.5070797643,-41315.5070797643
20180,-42129.0014257941,-42129.0014257941,-42129.0014257941
20181,-42132.7860100605,-42132.7860100605,-42132.7860100605
20182,-42434.2170742088,-42434.2170742088,-42434.2170742088
20183,-42246.4849971935,-42246.4849971935,-42246.4849971935
20184,-41559.5039871105,-41559.5039871105,-41559.5039871105
20185,-41378.2649969486,-41378.2649969486,-41378.2649969486
20186,-41758.7539837257,-41758.7539837257,-41758.7539837257
20187,-41961.8574712613,-41961.8574712613,-41961.8574712613
20188,-42715.3989390086,-42715.3989390086,-42715.3989390086
20189,-42276.3194423562,-42276.3194423562,-42276.3194423562
20190,-41988.5353034041,-41988.5353034041,-41988.5353034041
20191,-41527.5228282842,-41527.5228282842,-41527.5228282842
20192,-41497.5874237063,-41497.5874237063,-41497.5874237063
20193,-42636.8259617858,-42636.8259617858,-42636.8259617858
20194,-41843.4421054287,-41843.4421054287,-41843.4421054287
20195,-42122.3294713459,-42122.3294713459,-42122.3294713459
20196,-41639.2130053389,-41639.2130053389,-41639.2130053389
20197,-41623.0573081488,-41623.0573081488,-41623.0573081488
20198,-41956.347282478,-41956.347282478,-41956.347282478
20199,-41980.6549874685,-41980.6549874685,-41980.6549874685
20200,-41924.1564361934,-41924.1564361934,-41924.1564361934
20201,-41901.9952055273,-41901.9952055273,-41901.9952055273
20202,-41874.7977008423,-41874.7977008423,-41874.7977008423
20203,-41750.1175752156,-41750.1175752156,-41750.1175752156
20204,-42768.9134228041,-42768.9134228041,-42768.9134228041
20205,-42671.2539196466,-42671.2539196466,-42671.2539196466
20206,-42430.25195969,-42430.25195969,-42430.25195969
20207,-41850.0040540549,-41850.0040540549,-41850.0040540549
20208,-41524.3033494038,-41524.3033494038,-41524.3033494038
20209,-41841.0459045009,-41841.0459045009,-41841.0459045009
20210,-42198.8396484512,-42198.8396484512,-42198.8396484512
20211,-42258.3458929564,-42258.3458929564,-42258.3458929564
20212,-42323.7072726565,-42323.7072726565,-42323.7072726565
20213,-41757.2079963446,-41757.2079963446,-41757.2079963446
20214,-42127.8591381965,-42127.8591381965,-42127.8591381965
20215,-41923.7453993731,-41923.7453993731,-41923.7453993731
20216,-41160.0655102842,-41160.0655102842,-41160.0655102842
20217,-42842.7055618959,-42842.7055618959,-42842.7055618959
20218,-42133.5407222725,-42133.5407222725,-42133.5407222725
20219,-41940.6092543294,-41940.6092543294,-41940.6092543294
20220,-41916.1634631393,-41916.1634631393,-41916.1634631393
20221,-41708.4117207215,-41708.4117207215,-41708.4117207215
20222,-41560.563449644,-41560.563449644,-41560.563449644
20223,-41888.5218885725,-41888.5218885725,-41888.5218885725
20224,-41657.0149967095,-41657.0149967095,-41657.0149967095
20225,-42306.156776572,-42306.156776572,-42306.156776572
20226,-41873.2634392906,-41873.2634392906,-41873.2634392906
20227,-41854.2045875594,-41854.2045875594,-41854.2045875594
20228,-42864.8555010586,-42864.8555010586,-42864.8555010586
20229,-41292.8212362028,-41292.8212362028,-41292.8212362028
20230,-41758.9370367168,-41758.9370367168,-41758.9370367168
20231,-41597.0096962821,-41597.0096962821,-41597.0096962821
20232,-41762.6953534192,-41762.6953534192,-41762.6953534192
20233,-41935.7345351759,-41935.7345351759,-41935.7345351759
20234,-42351.7907117532,-42351.7907117532,-42351.7907117532
20235,-41877.8086804629,-41877.8086804629,-41877.8086804629
20236,-42174.6561108996,-42174.6561108996,-42174.6561108996
20237,-42373.5739913625,-42373.5739913625,-42373.5739913625
20238,-42137.906627958,-42137.906627958,-42137.906627958
20239,-41859.9094398653,-41859.9094398653,-41859.9094398653
20240,-41794.9310989526,-41794.9310989526,-41794.9310989526
20241,-41826.8808439269,-41826.8808439269,-41826.8808439269
20242,-41944.1996838952,-41944.1996838952,-41944.1996838952
20243,-42119.7499910794,-42119.7499910794,-42119.7499910794
20244,-42135.7423922879,-42135.7423922879,-42135.7423922879
20245,-42091.7321355059,-42091.7321355059,-42091.7321355059
20246,-43561.1308037203,-43561.1308037203,-43561.1308037203
20247,-41921.1012693701,-41921.1012693701,-41921.1012693701
20248,-41914.9870189043,-41914.9870189043,-41914.9870189043
20249,-41834.4897201918,-41834.4897201918,-41834.4897201918
20250,-43347.9290746065,-43347.9290746065,-43347.9290746065
20251,-42403.599629458,-42403.599629458,-42403.599629458
20252,-41494.1083313265,-41494.1083313265,-41494.1083313265
20253,-41913.7015902254,-41913.7015902254,-41913.7015902254
20254,-41979.8530377508,-41979.8530377508,-41979.8530377508
20255,-41878.2804986894,-41878.2804986894,-41878.2804986894
20256,-41618.7202506829,-41618.7202506829,-41618.7202506829
20257,-42119.5280445697,-42119.5280445697,-42119.5280445697
20258,-42449.6763078386,-42449.6763078386,-42449.6763078386
20259,-42498.5328842223,-42498.5328842223,-42498.5328842223
20260,-42309.4593053095,-42309.4593053095,-42309.4593053095
20261,-46327.4540830198,-46327.4540830198,-46327.4540830198
20262,-42349.2750530111,-42349.2750530111,-42349.2750530111
20263,-41947.0950754732,-41947.0950754732,-41947.0950754732
20264,-42118.8882979011,-42118.8882979011,-42118.8882979011
20265,-43624.6797677768,-43624.6797677768,-43624.6797677768
20266,-42092.6553202706,-42092.6553202706,-42092.6553202706
20267,-42331.9233141396,-42331.9233141396,-42331.9233141396
20268,-42358.992161538,-42358.992161538,-42358.992161538
20269,-42356.2988990637,-42356.2988990637,-42356.2988990637
20270,-43334.59425618,-43334.59425618,-43334.59425618
20271,-41748.5815035707,-41748.5815035707,-41748.5815035707
20272,-42063.5030889722,-42063.5030889722,-42063.5030889722
20273,-42192.6567570683,-42192.6567570683,-42192.6567570683
20274,-41635.7692746875,-41635.7692746875,-41635.7692746875
20275,-41541.1849923187,-41541.1849923187,-41541.1849923187
20276,-42251.7588280432,-42251.7588280432,-42251.7588280432
20277,-42388.0636382637,-42388.0636382637,-42388.0636382637
20278,-41599.1847234646,-41599.1847234646,-41599.1847234646
20279,-41803.4658929763,-41803.4658929763,-41803.4658929763
20280,-41578.3332958505,-41578.3332958505,-41578.3332958505
20281,-41695.4730935762,-41695.4730935762,-41695.4730935762
20282,-41805.8171741217,-41805.8171741217,-41805.8171741217
20283,-41618.4055565198,-41618.4055565198,-41618.4055565198
20284,-42392.703541684,-42392.703541684,-42392.703541684
20285,-41967.6643035412,-41967.6643035412,-41967.6643035412
20286,-41969.6055947678,-41969.6055947678,-41969.6055947678
20287,-41461.6579289219,-41461.6579289219,-41461.6579289219
20288,-42884.01884878,-42884.01884878,-42884.01884878
20289,-41781.8070809683,-41781.8070809683,-41781.8070809683
20290,-41652.8327920907,-41652.8327920907,-41652.8327920907
20291,-42008.5717244739,-42008.5717244739,-42008.5717244739
20292,-41933.6955072686,-41933.6955072686,-41933.6955072686
20293,-41719.0469941546,-41719.0469941546,-41719.0469941546
20294,-41444.1434900244,-41444.1434900244,-41444.1434900244
20295,-42143.9065310461,-42143.9065310461,-42143.9065310461
20296,-42325.9802278103,-42325.9802278103,-42325.9802278103
20297,-41779.6199318661,-41779.6199318661,-41779.6199318661
20298,-42452.9827601408,-42452.9827601408,-42452.9827601408
20299,-41483.8339443585,-41483.8339443585,-41483.8339443585
20300,-42176.7816492117,-42176.7816492117,-42176.7816492117
20301,-42353.5816603991,-42353.5816603991,-42353.5816603991
20302,-41594.7218430777,-41594.7218430777,-41594.7218430777
20303,-41697.8819993042,-41697.8819993042,-41697.8819993042
20304,-42238.5404440327,-42238.5404440327,-42238.5404440327
20305,-42286.5939943062,-42286.5939943062,-42286.5939943062
20306,-42746.4434704803,-42746.4434704803,-42746.4434704803
20307,-41496.4269033503,-41496.4269033503,-41496.4269033503
20308,-41515.8963146575,-41515.8963146575,-41515.8963146575
20309,-41766.615709337,-41766.615709337,-41766.615709337
20310,-42837.1296704288,-42837.1296704288,-42837.1296704288
20311,-42664.1057914808,-42664.1057914808,-42664.1057914808
20312,-41758.5034993484,-41758.5034993484,-41758.5034993484
20313,-41869.0416764515,-41869.0416764515,-41869.0416764515
20314,-42230.4464830003,-42230.4464830003,-42230.4464830003
20315,-43191.0988172747,-43191.0988172747,-43191.0988172747
20316,-41487.0035105032,-41487.0035105032,-41487.0035105032
20317,-42172.0902320017,-42172.0902320017,-42172.0902320017
20318,-42983.5718394584,-42983.5718394584,-42983.5718394584
20319,-41553.7117258279,-41553.7117258279,-41553.7117258279
20320,-42151.6841658388,-42151.6841658388,-42151.6841658388
20321,-41639.8216858393,-41639.8216858393,-41639.8216858393
20322,-41895.1151660114,-41895.1151660114,-41895.1151660114
20323,-41464.4497975217,-41464.4497975217,-41464.4497975217
20324,-42852.4001970072,-42852.4001970072,-42852.4001970072
20325,-41865.317585991,-41865.317585991,-41865.317585991
20326,-41863.3097294822,-41863.3097294822,-41863.3097294822
20327,-41557.3373842826,-41557.3373842826,-41557.3373842826
20328,-41983.2937873287,-41983.2937873287,-41983.2937873287
20329,-42582.6701151068,-42582.6701151068,-42582.6701151068
20330,-41981.3539423997,-41981.3539423997,-41981.3539423997
20331,-41782.1408332058,-41782.1408332058,-41782.1408332058
20332,-41572.3828055305,-41572.3828055305,-41572.3828055305
20333,-42051.691958675,-42051.691958675,-42051.691958675
20334,-42371.4617368132,-42371.4617368132,-42371.4617368132
20335,-43117.6770344868,-43117.6770344868,-43117.6770344868
20336,-41582.5832939955,-41582.5832939955,-41582.5832939955
20337,-42270.3221832619,-42270.3221832619,-42270.3221832619
20338,-41618.3677463282,-41618.3677463282,-41618.3677463282
20339,-41778.3632438715,-41778.3632438715,-41778.3632438715
20340,-42724.6108210215,-42724.6108210215,-42724.6108210215
20341,-41701.4973006122,-41701.4973006122,-41701.4973006122
20342,-42428.1037552844,-42428.1037552844,-42428.1037552844
20343,-42415.0466266323,-42415.0466266323,-42415.0466266323
20344,-42716.7029362679,-42716.7029362679,-42716.7029362679
20345,-41940.0212950578,-41940.0212950578,-41940.0212950578
20346,-42641.0838145603,-42641.0838145603,-42641.0838145603
