# ChronoModel 2.0.18
# ChronoModel Project
# Date Format : BC/AD
iter,EPI Begin,EPI End,V
18790,-27767.8023643777,-27767.8023643777,-27767.8023643777
18791,-28419.3400578475,-28419.3400578475,-28419.3400578475
18792,-28255.8574209698,-28255.8574209698,-28255.8574209698
18793,-28122.517374148,-28122.517374148,-28122.517374148
18794,-28349.1810679216,-28349.1810679216,-28349.1810679216
18795,-27684.0283899956,-27684.0283899956,-27684.0283899956
18796,-27913.2631550151,-27913.2631550151,-27913.2631550151
18797,-28022.8101280985,-28022.8101280985,-28022.8101280985
18798,-27600.2056541886,-27600.2056541886,-27600.2056541886
18799,-27747.4212560439,-27747.4212560439,-27747.4212560439
18800,-27940.4970059968,-27940.4970059968,-27940.4970059968
18801,-28201.9477413848,-28201.9477413848,-28201.9477413848
18802,-28353.435934174,-28353.435934174,-28353.435934174
18803,-27630.1675897708,-27630.1675897708,-27630.1675897708
18804,-27784.8772060398,-27784.8772060398,-27784.8772060398
18805,-27601.7792591043,-27601.7792591043,-27601.7792591043
18806,-28451.3912209633,-28451.3912209633,-28451.3912209633
18807,-28052.1855280184,-28052.1855280184,-28052.1855280184
18808,-27935.4613151874,-27935.4613151874,-27935.4613151874
18809,-27860.6786099876,-27860.6786099876,-27860.6786099876
18810,-27756.2019690105,-27756.2019690105,-27756.2019690105
18811,-27979.5047671764,-27979.5047671764,-27979.5047671764
18812,-28365.9654049877,-28365.9654049877,-28365.9654049877
18813,-27912.1528764829,-27912.1528764829,-27912.1528764829
18814,-28233.9622397281,-28233.9622397281,-28233.9622397281
18815,-27729.0664021572,-27729.0664021572,-27729.0664021572
18816,-28132.8659679313,-28132.8659679313,-28132.8659679313
18817,-27838.6257917188,-27838.6257917188,-27838.6257917188
18818,-28147.8620264816,-28147.8620264816,-28147.8620264816
18819,-28025.5333163572,-28025.5333163572,-28025.5333163572
18820,-26324.545997941,-26324.545997941,-26324.545997941
18821,-28049.106830077,-28049.106830077,-28049.106830077
18822,-27740.8323216824,-27740.8323216824,-27740.8323216824
18823,-27820.1285078428,-27820.1285078428,-27820.1285078428
18824,-28039.2847335246,-28039.2847335246,-28039.2847335246
18825,-26956.7761094106,-26956.7761094106,-26956.7761094106
18826,-27999.6810016308,-27999.6810016308,-27999.6810016308
18827,-27818.0899603888,-27818.0899603888,-27818.0899603888
18828,-28782.6817077333,-28782.6817077333,-28782.6817077333
18829,-27228.6785858288,-27228.6785858288,-27228.6785858288
18830,-27674.5582481142,-27674.5582481142,-27674.5582481142
18831,-27998.467870427,-27998.467870427,-27998.467870427
18832,-27739.6704726127,-27739.6704726127,-27739.6704726127
18833,-27930.8246002538,-27930.8246002538,-27930.8246002538
18834,-27742.1882173333,-27742.1882173333,-27742.1882173333
18835,-27912.4490223465,-27912.4490223465,-27912.4490223465
18836,-28399.4204264888,-28399.4204264888,-28399.4204264888
18837,-27925.9410925382,-27925.9410925382,-27925.9410925382
18838,-27994.9591872446,-27994.9591872446,-27994.9591872446
18839,-28168.1185407482,-28168.1185407482,-28168.1185407482
18840,-28189.1837863526,-28189.1837863526,-28189.1837863526
18841,-27827.3865039232,-27827.3865039232,-27827.3865039232
18842,-28814.6747273386,-28814.6747273386,-28814.6747273386
18843,-28722.6691451412,-28722.6691451412,-28722.6691451412
18844,-27731.6414582708,-27731.6414582708,-27731.6414582708
18845,-28154.0194431707,-28154.0194431707,-28154.0194431707
18846,-27457.9951970118,-27457.9951970118,-27457.9951970118
18847,-28171.6720254124,-28171.6720254124,-28171.6720254124
18848,-28425.4337801199,-28425.4337801199,-28425.4337801199
18849,-27792.0905406277,-27792.0905406277,-27792.0905406277
18850,-27783.3762761013,-27783.3762761013,-27783.3762761013
18851,-28222.7478127532,-28222.7478127532,-28222.7478127532
18852,-27815.0668516278,-27815.0668516278,-27815.0668516278
18853,-27282.0250768487,-27282.0250768487,-27282.0250768487
18854,-28096.2715658866,-28096.2715658866,-28096.2715658866
18855,-29083.7372816553,-29083.7372816553,-29083.7372816553
18856,-28184.3872235604,-28184.3872235604,-28184.3872235604
18857,-28569.835119217,-28569.835119217,-28569.835119217
18858,-27947.4926616932,-27947.4926616932,-27947.4926616932
18859,-28018.1499956798,-28018.1499956798,-28018.1499956798
18860,-28149.2849196458,-28149.2849196458,-28149.2849196458
18861,-27917.6908615396,-27917.6908615396,-27917.6908615396
18862,-27986.5909656281,-27986.5909656281,-27986.5909656281
18863,-27658.696726297,-27658.696726297,-27658.696726297
18864,-28140.6252384029,-28140.6252384029,-28140.6252384029
18865,-28010.1524458951,-28010.1524458951,-28010.1524458951
18866,-28246.2472390929,-28246.2472390929,-28246.2472390929
18867,-28080.4329490064,-28080.4329490064,-28080.4329490064
18868,-28674.2126036934,-28674.2126036934,-28674.2126036934
18869,-29082.7600047294,-29082.7600047294,-29082.7600047294
18870,-26361.7114547915,-26361.7114547915,-26361.7114547915
18871,-27805.0038941114,-27805.0038941114,-27805.0038941114
18872,-28033.4888963301,-28033.4888963301,-28033.4888963301
18873,-27621.864428408,-27621.864428408,-27621.864428408
18874,-27294.2099798907,-27294.2099798907,-27294.2099798907
18875,-28385.7987710831,-28385.7987710831,-28385.7987710831
18876,-28082.9306888638,-28082.9306888638,-28082.9306888638
18877,-28555.7208123502,-28555.7208123502,-28555.7208123502
18878,-28144.5092727603,-28144.5092727603,-28144.5092727603
18879,-28272.3088774109,-28272.3088774109,-28272.3088774109
18880,-28163.8586715453,-28163.8586715453,-28163.8586715453
18881,-28089.9028060465,-28089.9028060465,-28089.9028060465
18882,-27656.8083852934,-27656.8083852934,-27656.8083852934
18883,-27302.8408695075,-27302.8408695075,-27302.8408695075
18884,-28063.3761408261,-28063.3761408261,-28063.3761408261
18885,-28179.7283348596,-28179.7283348596,-28179.7283348596
18886,-28086.9607045196,-28086.9607045196,-28086.9607045196
18887,-27561.7801892399,-27561.7801892399,-27561.7801892399
18888,-27873.4276135179,-27873.4276135179,-27873.4276135179
18889,-27426.9494337327,-27426.9494337327,-27426.9494337327
18890,-28245.9643048273,-28245.9643048273,-28245.9643048273
18891,-27235.8364811737,-27235.8364811737,-27235.8364811737
18892,-27952.5272916814,-27952.5272916814,-27952.5272916814
18893,-28580.8307946308,-28580.8307946308,-28580.8307946308
18894,-28013.0127761659,-28013.0127761659,-28013.0127761659
18895,-27578.7763803472,-27578.7763803472,-27578.7763803472
18896,-27701.3914761296,-27701.3914761296,-27701.3914761296
18897,-28028.1079189019,-28028.1079189019,-28028.1079189019
18898,-28075.7283338318,-28075.7283338318,-28075.7283338318
18899,-28125.2551041643,-28125.2551041643,-28125.2551041643
18900,-28105.7653979868,-28105.7653979868,-28105.7653979868
18901,-27081.1926505788,-27081.1926505788,-27081.1926505788
18902,-28291.8644959172,-28291.8644959172,-28291.8644959172
18903,-28306.8925437849,-28306.8925437849,-28306.8925437849
18904,-28254.5486918049,-28254.5486918049,-28254.5486918049
18905,-27966.1009136771,-27966.1009136771,-27966.1009136771
18906,-27813.4491349574,-27813.4491349574,-27813.4491349574
18907,-27846.0134692854,-27846.0134692854,-27846.0134692854
18908,-28089.3117067571,-28089.3117067571,-28089.3117067571
18909,-28889.5415626972,-28889.5415626972,-28889.5415626972
18910,-27911.2419153792,-27911.2419153792,-27911.2419153792
18911,-27912.9703197083,-27912.9703197083,-27912.9703197083
18912,-27943.7981773868,-27943.7981773868,-27943.7981773868
18913,-27101.5695568122,-27101.5695568122,-27101.5695568122
18914,-27757.3226446876,-27757.3226446876,-27757.3226446876
18915,-28639.2653295177,-28639.2653295177,-28639.2653295177
18916,-28024.2321594995,-28024.2321594995,-28024.2321594995
18917,-26915.3899977268,-26915.3899977268,-26915.3899977268
18918,-28058.8220658908,-28058.8220658908,-28058.8220658908
18919,-28018.0654164152,-28018.0654164152,-28018.0654164152
18920,-28352.7318142506,-28352.7318142506,-28352.7318142506
18921,-28078.5408023924,-28078.5408023924,-28078.5408023924
18922,-28090.6600855198,-28090.6600855198,-28090.6600855198
18923,-29024.8342124053,-29024.8342124053,-29024.8342124053
18924,-28227.3162408349,-28227.3162408349,-28227.3162408349
18925,-27939.7893452941,-27939.7893452941,-27939.7893452941
18926,-27951.8592881707,-27951.8592881707,-27951.8592881707
18927,-28709.352780428,-28709.352780428,-28709.352780428
18928,-27901.4377199955,-27901.4377199955,-27901.4377199955
18929,-28518.954343526,-28518.954343526,-28518.954343526
18930,-28725.5193476948,-28725.5193476948,-28725.5193476948
18931,-27966.1332398023,-27966.1332398023,-27966.1332398023
18932,-27720.0813524674,-27720.0813524674,-27720.0813524674
18933,-26656.4742489392,-26656.4742489392,-26656.4742489392
18934,-27713.3079493898,-27713.3079493898,-27713.3079493898
18935,-27681.5355297073,-27681.5355297073,-27681.5355297073
18936,-27705.2503052143,-27705.2503052143,-27705.2503052143
18937,-28218.2796837737,-28218.2796837737,-28218.2796837737
18938,-27657.8256785397,-27657.8256785397,-27657.8256785397
18939,-28176.9856160034,-28176.9856160034,-28176.9856160034
18940,-28487.8822358472,-28487.8822358472,-28487.8822358472
18941,-27734.7728700443,-27734.7728700443,-27734.7728700443
18942,-28273.2910168909,-28273.2910168909,-28273.2910168909
18943,-27830.619441137,-27830.619441137,-27830.619441137
18944,-27897.6982866481,-27897.6982866481,-27897.6982866481
18945,-28124.4352112008,-28124.4352112008,-28124.4352112008
18946,-27817.1065562462,-27817.1065562462,-27817.1065562462
18947,-27708.0843604057,-27708.0843604057,-27708.0843604057
18948,-27717.7909157316,-27717.7909157316,-27717.7909157316
18949,-27793.5423340008,-27793.5423340008,-27793.5423340008
18950,-28697.1014063616,-28697.1014063616,-28697.1014063616
18951,-28148.4962890527,-28148.4962890527,-28148.4962890527
18952,-27949.2081052888,-27949.2081052888,-27949.2081052888
18953,-27803.5710241892,-27803.5710241892,-27803.5710241892
18954,-27535.6058361158,-27535.6058361158,-27535.6058361158
18955,-28060.9291112152,-28060.9291112152,-28060.9291112152
18956,-28207.4811343825,-28207.4811343825,-28207.4811343825
18957,-29272.1795122016,-29272.1795122016,-29272.1795122016
18958,-28618.8298709199,-28618.8298709199,-28618.8298709199
18959,-27774.628288877,-27774.628288877,-27774.628288877
18960,-28227.4038451706,-28227.4038451706,-28227.4038451706
18961,-28698.9376980406,-28698.9376980406,-28698.9376980406
18962,-28222.4826008933,-28222.4826008933,-28222.4826008933
18963,-28410.3359274685,-28410.3359274685,-28410.3359274685
18964,-27943.9092921973,-27943.9092921973,-27943.9092921973
18965,-28296.6551801449,-28296.6551801449,-28296.6551801449
18966,-27493.7702187958,-27493.7702187958,-27493.7702187958
18967,-29135.3974165135,-29135.3974165135,-29135.3974165135
18968,-28231.6409718847,-28231.6409718847,-28231.6409718847
18969,-28336.1774075783,-28336.1774075783,-28336.1774075783
18970,-28232.681208666,-28232.681208666,-28232.681208666
18971,-28051.6976371939,-28051.6976371939,-28051.6976371939
18972,-27936.795947129,-27936.795947129,-27936.795947129
18973,-28471.7738579633,-28471.7738579633,-28471.7738579633
18974,-27754.452056896,-27754.452056896,-27754.452056896
18975,-27681.2775978668,-27681.2775978668,-27681.2775978668
18976,-28160.7832288097,-28160.7832288097,-28160.7832288097
18977,-27987.2546993194,-27987.2546993194,-27987.2546993194
18978,-27972.767312605,-27972.767312605,-27972.767312605
18979,-27785.2511912576,-27785.2511912576,-27785.2511912576
18980,-28059.2455657076,-28059.2455657076,-28059.2455657076
18981,-27795.2077693701,-27795.2077693701,-27795.2077693701
18982,-28732.4949341706,-28732.4949341706,-28732.4949341706
18983,-27827.8425053247,-27827.8425053247,-27827.8425053247
18984,-27904.6222280657,-27904.6222280657,-27904.6222280657
18985,-28200.6245046478,-28200.6245046478,-28200.6245046478
18986,-27650.7783889343,-27650.7783889343,-27650.7783889343
18987,-27826.0597468773,-27826.0597468773,-27826.0597468773
18988,-28092.4997167081,-28092.4997167081,-28092.4997167081
18989,-28197.0686648066,-28197.0686648066,-28197.0686648066
18990,-27902.7475478457,-27902.7475478457,-27902.7475478457
18991,-28300.5164309105,-28300.5164309105,-28300.5164309105
18992,-27503.5495293032,-27503.5495293032,-27503.5495293032
18993,-27524.7529967284,-27524.7529967284,-27524.7529967284
18994,-28560.552371296,-28560.552371296,-28560.552371296
18995,-27919.9346959974,-27919.9346959974,-27919.9346959974
18996,-27653.5902570985,-27653.5902570985,-27653.5902570985
18997,-26387.4544426983,-26387.4544426983,-26387.4544426983
18998,-28003.6824420611,-28003.6824420611,-28003.6824420611
18999,-27733.1245898752,-27733.1245898752,-27733.1245898752
19000,-28136.0447212698,-28136.0447212698,-28136.0447212698
19001,-27646.4937503815,-27646.4937503815,-27646.4937503815
19002,-27496.2735892814,-27496.2735892814,-27496.2735892814
19003,-28568.495125361,-28568.495125361,-28568.495125361
19004,-28264.4032233731,-28264.4032233731,-28264.4032233731
19005,-27944.1395655351,-27944.1395655351,-27944.1395655351
19006,-27948.0514980464,-27948.0514980464,-27948.0514980464
19007,-28507.6154819671,-28507.6154819671,-28507.6154819671
19008,-27692.0385330067,-27692.0385330067,-27692.0385330067
19009,-27875.0223622534,-27875.0223622534,-27875.0223622534
19010,-27859.2544148433,-27859.2544148433,-27859.2544148433
19011,-28315.793547168,-28315.793547168,-28315.793547168
19012,-28606.3240029756,-28606.3240029756,-28606.3240029756
19013,-28059.3927502693,-28059.3927502693,-28059.3927502693
19014,-28312.5410420526,-28312.5410420526,-28312.5410420526
19015,-28178.2050515236,-28178.2050515236,-28178.2050515236
19016,-28260.8179978042,-28260.8179978042,-28260.8179978042
19017,-29147.1450576392,-29147.1450576392,-29147.1450576392
19018,-28538.5376068558,-28538.5376068558,-28538.5376068558
19019,-27991.9122123547,-27991.9122123547,-27991.9122123547
19020,-27635.7963725721,-27635.7963725721,-27635.7963725721
19021,-29057.5354356039,-29057.5354356039,-29057.5354356039
19022,-27842.0357002597,-27842.0357002597,-27842.0357002597
19023,-27962.7997689478,-27962.7997689478,-27962.7997689478
19024,-28119.5717089654,-28119.5717089654,-28119.5717089654
19025,-27993.7374406375,-27993.7374406375,-27993.7374406375
19026,-28370.2288586914,-28370.2288586914,-28370.2288586914
19027,-27947.9279189211,-27947.9279189211,-27947.9279189211
19028,-28370.1476005544,-28370.1476005544,-28370.1476005544
19029,-28040.8016164795,-28040.8016164795,-28040.8016164795
19030,-28029.1046142132,-28029.1046142132,-28029.1046142132
19031,-27730.6698462778,-27730.6698462778,-27730.6698462778
19032,-27963.5655788872,-27963.5655788872,-27963.5655788872
19033,-28155.5890189827,-28155.5890189827,-28155.5890189827
19034,-27797.5897133485,-27797.5897133485,-27797.5897133485
19035,-28069.3837636221,-28069.3837636221,-28069.3837636221
19036,-28035.14047751,-28035.14047751,-28035.14047751
19037,-28427.3799342184,-28427.3799342184,-28427.3799342184
19038,-28002.3590140727,-28002.3590140727,-28002.3590140727
19039,-27456.7218388489,-27456.7218388489,-27456.7218388489
19040,-27822.83289346,-27822.83289346,-27822.83289346
19041,-27841.4255423489,-27841.4255423489,-27841.4255423489
19042,-27554.194010328,-27554.194010328,-27554.194010328
19043,-29107.0939809003,-29107.0939809003,-29107.0939809003
19044,-28124.9429674283,-28124.9429674283,-28124.9429674283
19045,-28187.7936045438,-28187.7936045438,-28187.7936045438
19046,-27808.8719172605,-27808.8719172605,-27808.8719172605
19047,-28074.9946958441,-28074.9946958441,-28074.9946958441
19048,-27966.3326810188,-27966.3326810188,-27966.3326810188
19049,-28118.7884131149,-28118.7884131149,-28118.7884131149
19050,-27305.4320829807,-27305.4320829807,-27305.4320829807
19051,-28759.9449424174,-28759.9449424174,-28759.9449424174
19052,-27913.2333346938,-27913.2333346938,-27913.2333346938
19053,-27605.9707750133,-27605.9707750133,-27605.9707750133
19054,-28188.1460335126,-28188.1460335126,-28188.1460335126
19055,-27967.9071068259,-27967.9071068259,-27967.9071068259
19056,-27944.154693959,-27944.154693959,-27944.154693959
19057,-27773.6456334929,-27773.6456334929,-27773.6456334929
19058,-27766.2938824759,-27766.2938824759,-27766.2938824759
19059,-28892.5952882616,-28892.5952882616,-28892.5952882616
19060,-28260.3238130386,-28260.3238130386,-28260.3238130386
19061,-28264.6878809431,-28264.6878809431,-28264.6878809431
19062,-27612.1968147666,-27612.1968147666,-27612.1968147666
19063,-27759.0199269161,-27759.0199269161,-27759.0199269161
19064,-28005.8115267413,-28005.8115267413,-28005.8115267413
19065,-28019.9496799999,-28019.9496799999,-28019.9496799999
19066,-28145.9510513167,-28145.9510513167,-28145.9510513167
19067,-28536.0458131273,-28536.0458131273,-28536.0458131273
19068,-28063.9294294468,-28063.9294294468,-28063.9294294468
19069,-28474.8856521571,-28474.8856521571,-28474.8856521571
19070,-27659.6488550137,-27659.6488550137,-27659.6488550137
19071,-27945.3341469918,-27945.3341469918,-27945.3341469918
19072,-27480.7947411981,-27480.7947411981,-27480.7947411981
19073,-28325.8930443265,-28325.8930443265,-28325.8930443265
19074,-27903.2712498514,-27903.2712498514,-27903.2712498514
